loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_d,pub_rec_bankruptcies
20000,20000,20000.0, 60 months,17.58%,503.32,D,D4,M & R Motors,1 year,86124.0,Verified,11-Dec,Charged Off,debt_consolidation,900xx,CA,17.6,1,15,0,6993,82.60%,25,12-Mar,0
5000,5000,5000.0, 36 months,14.27%,171.55,C,C2,Celebrity Honda,< 1 year,24000.0,Source Verified,11-Nov,Charged Off,other,932xx,CA,1.75,1,6,0,233,17.90%,8,12-Apr,0
5400,5400,5400.0, 36 months,16.29%,190.63,D,D1,West Corporation,1 year,32000.0,Not Verified,11-Nov,Charged Off,medical,301xx,GA,20.03,1,9,0,11114,89.60%,21,12-Jun,0
12000,12000,11950.0, 60 months,19.91%,317.33,E,E4,T-Mobile USA,6 years,36500.0,Verified,11-Dec,Charged Off,debt_consolidation,336xx,FL,22.22,0,7,0,7554,71.90%,11,13-Dec,0
12775,12775,12775.0, 36 months,9.91%,411.68,B,B1,"Albany Molecular Research, Inc. (AMRI)",10+ years,38000.0,Source Verified,11-Nov,Fully Paid,credit_card,121xx,NY,20.94,2,9,0,17675,84.60%,23,14-Dec,0
5000,5000,5000.0, 36 months,17.58%,179.72,D,D4,verizon wireless,< 1 year,21600.0,Verified,11-Nov,Fully Paid,other,853xx,AZ,5.33,0,2,0,1749,70%,4,14-Dec,0
15000,15000,15000.0, 60 months,19.91%,396.66,E,E4,City of Opelika,2 years,41500.0,Verified,11-Dec,Fully Paid,debt_consolidation,368xx,AL,17.93,1,7,0,2923,32.10%,22,15-Sep,0
15600,15600,15350.0, 36 months,13.49%,529.32,C,C1,BNSF,3 years,75000.0,Verified,11-Nov,Fully Paid,credit_card,828xx,WY,18.53,0,19,0,12343,87.50%,47,14-Aug,0
5050,5050,5050.0, 60 months,21.67%,138.53,F,F3,State of California,10+ years,67517.64,Not Verified,11-Nov,Charged Off,other,958xx,CA,10.45,1,3,0,365,18.20%,7,13-Jun,0
12000,12000,12000.0, 60 months,18.25%,306.36,D,D5,wells fargo bank,3 years,34500.0,Source Verified,11-Dec,Fully Paid,debt_consolidation,598xx,MT,22.61,0,9,0,9292,96.80%,23,12-Mar,0
24000,24000,23975.0, 60 months,18.64%,617.83,E,E1,ADP,5 years,120000.0,Verified,11-Dec,Fully Paid,home_improvement,156xx,PA,15.33,2,17,0,19719,45.80%,34,13-Jan,0
25000,25000,24975.0, 60 months,12.42%,561.44,B,B4,"ACCES I/O Products, Inc.",4 years,54600.0,Verified,11-Dec,Fully Paid,wedding,920xx,CA,12.09,1,8,0,14433,19%,19,14-Sep,0
12000,12000,12000.0, 36 months,16.29%,423.61,D,D1,City of Kirkwood,5 years,72000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,633xx,MO,16.33,3,10,0,16431,69%,17,14-Dec,0
10000,10000,10000.0, 36 months,12.69%,335.45,B,B5,Chapman Care Center,4 years,70000.0,Not Verified,11-Nov,Fully Paid,credit_card,928xx,CA,13.53,1,11,0,10826,78.60%,18,14-Mar,0
2400,2400,2400.0, 36 months,9.91%,77.34,B,B1,JBG Companies,< 1 year,46000.0,Not Verified,11-Nov,Fully Paid,vacation,200xx,DC,18.78,1,15,0,2041,23%,17,14-Feb,0
5825,5825,5825.0, 36 months,14.27%,199.85,C,C2,ABM,4 years,25000.0,Verified,11-Nov,Fully Paid,credit_card,604xx,IL,20.21,1,9,0,13097,74.80%,17,14-Dec,0
20000,20000,19725.0, 36 months,11.71%,661.52,B,B3,AWI Management Corporation,10+ years,65000.0,Verified,11-Nov,Fully Paid,debt_consolidation,967xx,HI,21.05,0,12,0,23496,67.50%,18,14-Oct,0
16000,16000,16000.0, 36 months,11.71%,529.22,B,B3,netflix /,7 years,47000.0,Source Verified,11-Nov,Fully Paid,credit_card,117xx,NY,19.43,0,14,0,12439,63%,21,14-Dec,0
1500,1500,1500.0, 36 months,9.91%,48.34,B,B1,Signature Press,4 years,25632.0,Not Verified,11-Nov,Fully Paid,other,840xx,UT,2.72,2,2,0,531,4.70%,4,13-Sep,0
12500,12500,12500.0, 36 months,10.65%,407.17,B,B2,Bistro 1882,8 years,50000.0,Source Verified,11-Nov,Fully Paid,small_business,480xx,MI,12.12,5,19,0,16157,35%,48,14-Dec,0
12000,12000,12000.0, 60 months,8.90%,248.52,A,A5,"USA Properties Fund, Inc.",10+ years,70000.0,Not Verified,11-Dec,Charged Off,debt_consolidation,959xx,CA,9.65,0,13,0,143,0.40%,31,13-Oct,0
6000,6000,6000.0, 36 months,6.03%,182.62,A,A1,,,30000.0,Source Verified,11-Nov,Fully Paid,major_purchase,729xx,AR,5.6,0,10,0,4888,8.50%,18,13-Nov,0
3500,3500,3500.0, 36 months,8.90%,111.14,A,A5,NY State,10+ years,47500.0,Not Verified,11-Nov,Fully Paid,car,136xx,NY,19.76,1,11,0,3746,13.20%,34,12-Jan,0
4000,4000,4000.0, 36 months,16.77%,142.16,D,D2,Cassidy Turley,6 years,45000.0,Not Verified,11-Nov,Fully Paid,medical,207xx,MD,7.12,0,3,0,0,0%,13,13-Feb,0
12100,12100,12100.0, 60 months,17.27%,302.48,D,D3,Wholesale Floors LLC,3 years,50000.0,Source Verified,11-Dec,Fully Paid,house,853xx,AZ,11.5,0,8,0,5579,33%,15,12-Apr,0
20000,20000,19975.0, 60 months,14.27%,468.17,C,C2,SERC at Florida International University,10+ years,60000.0,Verified,11-Dec,Charged Off,debt_consolidation,331xx,FL,7.42,1,4,0,12367,66.80%,15,14-Oct,0
8500,8500,8500.0, 36 months,7.90%,265.97,A,A4,,,25000.0,Verified,11-Nov,Fully Paid,debt_consolidation,330xx,FL,11.62,1,8,0,163,3.20%,30,13-Sep,0
15000,15000,15000.0, 36 months,12.42%,501.23,B,B4,Tremor Video,2 years,90000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,074xx,NJ,9.69,3,13,0,6284,23.70%,42,13-Jun,0
15600,15600,15550.0, 36 months,7.90%,488.13,A,A4,NEW YORK CITY POLICE DEPARTMENT,10+ years,43000.0,Verified,11-Nov,Fully Paid,debt_consolidation,112xx,NY,20.01,0,7,0,6565,63.60%,17,14-Dec,0
10000,10000,9750.0, 36 months,12.42%,334.16,B,B4,Crane America Services,5 years,65000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,945xx,CA,15.07,0,9,0,9416,63.20%,13,12-May,0
2400,2400,2400.0, 36 months,12.42%,80.2,B,B4,Rush University Medical Center,10+ years,78000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,606xx,IL,9.82,0,10,0,13099,97%,33,13-May,0
12000,12000,12000.0, 60 months,7.90%,242.75,A,A4,Tucker Ellis & West LLP,6 years,102000.0,Not Verified,11-Nov,Fully Paid,car,441xx,OH,8.09,0,9,0,2875,6.20%,22,14-Mar,0
19000,19000,19000.0, 60 months,20.30%,506.57,E,E5,,10+ years,60000.0,Source Verified,11-Dec,Charged Off,debt_consolidation,763xx,TX,17.24,3,13,0,15005,79.80%,19,12-Apr,0
8000,8000,8000.0, 60 months,14.27%,187.27,C,C2,HireRight,4 years,40000.0,Source Verified,11-Dec,Fully Paid,wedding,917xx,CA,11.85,0,9,0,689,5.70%,26,14-Sep,0
10000,10000,10000.0, 36 months,15.96%,351.38,C,C5,Stanford hospital,9 years,51000.0,Not Verified,11-Nov,Charged Off,credit_card,940xx,CA,9.39,3,10,0,10504,89.80%,12,13-Aug,0
9000,9000,9000.0, 36 months,6.62%,276.34,A,A2,"ADUSA, Inc.",4 years,125000.0,Not Verified,11-Nov,Fully Paid,home_improvement,339xx,FL,7.26,3,9,0,38894,3.50%,22,13-Jul,0
26375,26375,26375.0, 60 months,17.58%,663.75,D,D4,"SRA International, Inc",10+ years,158000.0,Verified,11-Dec,Current,debt_consolidation,201xx,VA,22.66,1,14,0,38876,82.20%,36,16-May,0
10000,10000,10000.0, 36 months,13.49%,339.31,C,C1,Venevision International LLC,1 year,72000.0,Verified,11-Nov,Fully Paid,credit_card,331xx,FL,20.18,3,13,0,9874,52.20%,18,13-Jul,0
10000,10000,10000.0, 36 months,11.71%,330.76,B,B3,Print5k,2 years,21000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,926xx,CA,12.23,1,8,0,10787,88.20%,17,14-Dec,0
12600,12600,12600.0, 60 months,20.30%,335.93,E,E5,Texas A&M university,6 years,65000.0,Source Verified,11-Dec,Charged Off,credit_card,778xx,TX,20.05,1,9,0,24707,90.50%,19,12-Jun,0
6000,6000,6000.0, 36 months,10.65%,195.44,B,B2,Rare Moon Media,< 1 year,110000.0,Source Verified,11-Nov,Fully Paid,home_improvement,662xx,KS,15.82,0,14,0,36708,40.20%,29,14-Dec,0
12800,12800,12800.0, 36 months,12.42%,427.72,B,B4,Denver Health,< 1 year,56000.0,Verified,11-Nov,Fully Paid,debt_consolidation,802xx,CO,24.66,1,14,0,11869,72.80%,21,14-Jul,0
13000,13000,13000.0, 60 months,15.96%,315.86,C,C5,ITT Exelis Inc.,10+ years,135800.0,Source Verified,11-Dec,Fully Paid,credit_card,201xx,VA,11.99,2,11,0,26003,79%,32,14-Jul,0
8000,8000,8000.0, 36 months,7.90%,250.33,A,A4,Schwans Home Service,2 years,72000.0,Not Verified,11-Nov,Fully Paid,other,610xx,IL,11.52,1,13,0,27569,65.20%,28,14-Dec,0
6975,6975,6975.0, 36 months,9.91%,224.77,B,B1,The Conway National Bank,5 years,102000.0,Source Verified,11-Nov,Fully Paid,credit_card,295xx,SC,20.79,1,10,0,21479,81.40%,27,14-Apr,0
13000,13000,13000.0, 36 months,7.90%,406.78,A,A4,us posal,10+ years,53100.0,Verified,11-Nov,Fully Paid,debt_consolidation,336xx,FL,16.41,0,5,0,7670,51.10%,25,12-Apr,0
12000,12000,11975.0, 60 months,16.77%,296.75,D,D2,"Paychex, Inc.",2 years,65000.0,Verified,11-Nov,Fully Paid,debt_consolidation,085xx,NJ,18.2,1,12,0,14458,53.50%,23,15-Mar,0
5000,5000,5000.0, 36 months,6.62%,153.52,A,A2,Davidson Kempner Capital Management,4 years,80000.0,Not Verified,11-Nov,Fully Paid,wedding,074xx,NJ,0.81,0,8,0,830,3.40%,14,14-Mar,0
17000,17000,16500.0, 36 months,11.71%,562.3,B,B3,Southwest Airlines,10+ years,101000.0,Verified,11-Nov,Fully Paid,debt_consolidation,752xx,TX,14.66,0,9,0,16868,59.80%,13,14-Mar,0
12800,12800,12800.0, 36 months,12.42%,427.72,B,B4,Crowne Plaza,4 years,38000.0,Not Verified,11-Nov,Charged Off,credit_card,770xx,TX,22.58,2,7,0,7829,93.20%,14,14-Jan,0
1600,1600,1600.0, 36 months,8.90%,50.81,A,A5,State University of New York at Buffalo,10+ years,67171.0,Not Verified,11-Nov,Fully Paid,other,141xx,NY,17.67,0,8,0,3376,30.40%,11,14-Dec,0
1200,1200,1200.0, 36 months,10.65%,39.09,B,B2,,,30000.0,Not Verified,11-Nov,Fully Paid,other,433xx,OH,7.56,1,10,0,0,0%,41,14-Dec,0
26300,26300,26300.0, 60 months,23.13%,743.38,G,G2,koppers,< 1 year,65000.0,Source Verified,11-Dec,Charged Off,credit_card,439xx,OH,15.06,0,9,0,19834,90.20%,26,13-Oct,0
18800,18800,18775.0, 60 months,20.89%,507.45,F,F1,Social Security Administration,10+ years,56791.0,Not Verified,11-Dec,Charged Off,debt_consolidation,212xx,MD,14.11,0,10,0,22908,87.40%,20,13-May,0
12000,12000,12000.0, 36 months,11.71%,396.92,B,B3,Little Rock School District,4 years,36000.0,Source Verified,11-Nov,Fully Paid,credit_card,722xx,AR,19.13,0,6,0,11360,88.10%,9,14-Dec,0
28000,28000,28000.0, 36 months,7.90%,876.13,A,A4,Con Edison,10+ years,111000.0,Verified,11-Nov,Fully Paid,debt_consolidation,112xx,NY,16.36,2,9,0,16419,30.10%,36,14-Oct,0
3125,3125,3125.0, 60 months,21.67%,85.73,F,F3,,,9960.0,Not Verified,11-Nov,Current,other,922xx,CA,13.01,3,3,0,3782,97%,3,16-May,0
20000,20000,20000.0, 36 months,12.69%,670.9,B,B5,city of new york,9 years,110000.0,Verified,11-Nov,Fully Paid,other,105xx,NY,11.14,1,11,0,16856,71.10%,20,14-Oct,0
20000,20000,19950.0, 60 months,12.69%,451.9,B,B5,CGI Federal,5 years,72000.0,Verified,11-Dec,Fully Paid,debt_consolidation,730xx,OK,29.73,1,12,0,29009,61.10%,28,14-Sep,0
5000,5000,5000.0, 36 months,9.91%,161.13,B,B1,Beaufort County Comm College,10+ years,53000.0,Source Verified,11-Nov,Fully Paid,medical,278xx,NC,17.32,1,7,0,15647,81.10%,26,14-Sep,0
19000,19000,19000.0, 36 months,13.49%,644.68,C,C1,Department of Defense,3 years,115000.0,Source Verified,11-Nov,Fully Paid,car,201xx,VA,13.18,1,5,0,704,32%,16,13-Jun,0
35000,35000,35000.0, 36 months,9.91%,1127.88,B,B1,Gates Corporation,1 year,73440.0,Verified,11-Nov,Fully Paid,debt_consolidation,743xx,OK,6.5,1,8,0,15431,44.20%,37,13-Nov,0
8000,8000,8000.0, 36 months,9.91%,257.8,B,B1,Ladies Professional Golf Association,4 years,47000.0,Not Verified,11-Nov,Charged Off,debt_consolidation,321xx,FL,22.24,2,4,0,16649,76.70%,24,12-Mar,0
7200,7200,7200.0, 36 months,17.58%,258.79,D,D4,Meridian Imaging Solutions,10+ years,40000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,220xx,VA,21.54,0,6,0,14408,94.80%,10,14-Dec,0
2400,2400,2400.0, 36 months,9.91%,77.34,B,B1,Walla Walla University,2 years,45000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,993xx,WA,18.69,0,18,0,3787,49.20%,37,13-May,0
25000,25000,24975.0, 60 months,19.03%,648.93,E,E2,Army Fleet Support,2 years,87000.0,Verified,11-Dec,Charged Off,debt_consolidation,363xx,AL,22.25,1,11,0,6180,24.30%,28,14-Nov,0
24250,24250,24250.0, 36 months,19.03%,889.28,E,E2,Flavor-Pic Tomato Company,5 years,55000.0,Verified,11-Nov,Fully Paid,debt_consolidation,350xx,AL,15.21,1,8,0,7832,73.20%,16,15-Jan,0
12000,12000,12000.0, 36 months,10.65%,390.88,B,B2,Toler Law Group,2 years,36400.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,787xx,TX,26.64,1,13,0,8076,28.40%,27,14-Dec,0
15000,15000,14975.0, 60 months,15.96%,364.46,C,C5,WL Gore & Associates,8 years,90000.0,Not Verified,11-Dec,Current,debt_consolidation,860xx,AZ,14.35,1,9,0,13499,59.20%,17,16-May,0
9500,9500,9250.0, 36 months,11.71%,314.23,B,B3,Marsh,5 years,80000.0,Not Verified,11-Nov,Fully Paid,credit_card,303xx,GA,13.99,0,9,0,10231,37.10%,17,14-Dec,0
20000,20000,19975.0, 60 months,15.96%,485.94,C,C5,pharmerica,10+ years,45000.0,Verified,11-Dec,Fully Paid,debt_consolidation,170xx,PA,18.88,1,11,0,13630,57%,17,14-Aug,0
9000,9000,9000.0, 36 months,12.69%,301.91,B,B5,TPR Holdings,< 1 year,45000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,100xx,NY,18.35,0,9,0,12305,94.70%,27,14-Apr,0
16000,16000,15975.0, 36 months,7.90%,500.65,A,A4,UPS,6 years,68000.0,Verified,11-Nov,Fully Paid,debt_consolidation,810xx,CO,20.84,0,5,0,4392,38.50%,11,14-Nov,0
19600,19600,19575.0, 36 months,9.91%,631.61,B,B1,Hard rock,3 years,60000.0,Verified,11-Nov,Fully Paid,wedding,333xx,FL,16.2,4,12,0,4590,21.50%,31,14-Jul,0
18800,18800,18775.0, 60 months,13.49%,432.49,C,C1,Verizon Business,10+ years,58000.0,Verified,11-Dec,Current,debt_consolidation,432xx,OH,23.63,2,7,0,29779,66.80%,14,16-May,0
10000,10000,10000.0, 36 months,14.27%,343.09,C,C2,Helett Packard,7 years,75000.0,Source Verified,11-Nov,Fully Paid,major_purchase,236xx,VA,6.94,1,7,0,15454,62.30%,17,14-Sep,0
20000,20000,19975.0, 60 months,18.25%,510.6,D,D5,UC Health,10+ years,51400.0,Verified,11-Dec,Charged Off,debt_consolidation,452xx,OH,11.49,0,16,0,22331,84.90%,46,13-Dec,0
9750,9750,9750.0, 36 months,17.27%,348.93,D,D3,union printers home ,4 years,21600.0,Source Verified,11-Nov,Charged Off,debt_consolidation,809xx,CO,8.56,3,3,1,0,0%,34,12-Apr,1
35000,35000,34987.98452, 60 months,22.06%,967.86,F,F4,Motiva Enterprises,10+ years,90000.0,Verified,11-Dec,Current,debt_consolidation,087xx,NJ,16.36,0,11,0,21412,85%,29,16-May,0
20000,20000,19225.0, 36 months,7.90%,625.81,A,A4,Protac,10+ years,63000.0,Verified,11-Nov,Fully Paid,debt_consolidation,551xx,MN,18.32,1,11,0,5474,12%,14,13-Dec,0
12000,12000,12000.0, 36 months,14.27%,411.71,C,C2,Promisecare nj,3 years,72000.0,Not Verified,11-Nov,Fully Paid,credit_card,070xx,NJ,16.4,0,7,0,24844,95.90%,20,12-Apr,0
8000,8000,8000.0, 36 months,12.42%,267.33,B,B4,Internews Network,3 years,50000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,200xx,DC,13.32,1,8,0,7691,71.90%,17,13-Oct,0
28000,28000,27975.0, 60 months,12.69%,632.66,B,B5,IMDS,3 years,67000.0,Verified,11-Dec,Fully Paid,debt_consolidation,453xx,OH,17.64,0,8,0,12555,81%,38,15-Feb,0
6000,6000,6000.0, 36 months,14.27%,205.86,C,C2,Cardinal Health,4 years,93000.0,Not Verified,11-Nov,Fully Paid,credit_card,430xx,OH,7.64,0,9,0,11596,70.30%,15,12-Mar,0
16000,16000,16000.0, 36 months,6.03%,486.97,A,A1,Hewlett Packard,6 years,109000.0,Source Verified,11-Nov,Fully Paid,major_purchase,751xx,TX,12.45,2,9,0,30174,30.30%,20,13-Jun,0
19600,19600,19600.0, 36 months,9.91%,631.61,B,B1,"Rediker Software, Inc.",8 years,45000.0,Not Verified,11-Nov,Fully Paid,credit_card,706xx,LA,22.53,2,7,0,18696,82.70%,24,14-Dec,0
11500,11500,11500.0, 36 months,7.90%,359.84,A,A4,Diocese of Phoenix,2 years,55000.0,Source Verified,11-Nov,Fully Paid,credit_card,850xx,AZ,4.45,0,7,0,12593,68.10%,28,14-Dec,0
3000,3000,3000.0, 36 months,12.42%,100.25,B,B4,US AUTO PARTS NETWORK,2 years,28800.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,235xx,VA,24.38,2,7,0,6016,36.50%,23,13-Oct,0
5000,5000,5000.0, 36 months,7.90%,156.46,A,A4,City of Troy,< 1 year,53000.0,Not Verified,11-Dec,Fully Paid,car,480xx,MI,17.23,0,12,0,4691,36.10%,21,12-Jun,0
7000,7000,7000.0, 36 months,12.42%,233.91,B,B4,Showcase Autos,7 years,54000.0,Not Verified,11-Nov,Charged Off,credit_card,301xx,GA,12.84,3,12,0,7568,78.80%,46,12-Sep,0
23325,23325,23325.0, 36 months,15.27%,811.66,C,C4,SpiritAerosystem,6 years,65000.0,Verified,11-Nov,Fully Paid,credit_card,672xx,KS,14.99,1,4,0,28435,95.50%,15,14-Dec,0
22200,22200,22200.0, 36 months,12.69%,744.7,B,B5,ACCION International,10+ years,225000.0,Source Verified,11-Nov,Fully Paid,small_business,024xx,MA,5.14,0,8,0,10698,55.40%,15,12-Dec,0
14675,14675,14650.0, 60 months,17.27%,366.85,D,D3,"Guitar Center, Inc.",6 years,34500.0,Verified,11-Dec,Current,debt_consolidation,606xx,IL,24.52,1,12,0,12253,89.40%,21,16-May,0
14400,14400,14375.0, 60 months,12.69%,325.37,B,B5,Aflac,7 years,75000.0,Verified,11-Dec,Charged Off,debt_consolidation,319xx,GA,16.06,1,6,0,28675,69.30%,35,14-Aug,0
28000,28000,27925.0, 60 months,11.71%,618.75,B,B3,Cohen Food Brokerage,10+ years,75000.0,Source Verified,11-Dec,Current,small_business,280xx,NC,6.16,2,11,0,62427,20.60%,29,16-May,0
12000,12000,12000.0, 60 months,19.03%,311.49,E,E2,AlertLogic,4 years,65000.0,Not Verified,11-Dec,Fully Paid,credit_card,774xx,TX,15.3,1,9,0,11601,68.60%,23,16-May,0
15000,15000,15000.0, 36 months,7.90%,469.36,A,A4,West Customer Management Group LLC,9 years,31000.0,Source Verified,11-Nov,Charged Off,debt_consolidation,325xx,FL,9.83,0,9,0,10222,52.40%,13,14-Feb,0
15000,15000,14975.0, 60 months,21.67%,411.48,F,F3,U Store It,2 years,33000.0,Source Verified,11-Dec,Charged Off,debt_consolidation,117xx,NY,14.36,1,9,0,12964,97.10%,20,12-Dec,0
15850,15850,15850.0, 60 months,13.49%,364.63,C,C1,Thames Batre Insurance ,10+ years,36000.0,Verified,11-Dec,Fully Paid,debt_consolidation,366xx,AL,27.6,3,10,0,18088,57.80%,26,13-Mar,0
12000,12000,12000.0, 36 months,13.49%,407.17,C,C1,Great Lakes Orthodontics,1 year,46000.0,Not Verified,11-Nov,Fully Paid,credit_card,141xx,NY,16.28,2,10,0,11743,82.70%,27,12-Nov,0
1800,1800,1800.0, 36 months,12.69%,60.39,B,B5,Southeastern Freight Lines,2 years,25000.0,Not Verified,11-Nov,Charged Off,other,306xx,GA,17.66,0,2,0,673,96.10%,5,12-Nov,0
3200,3200,3200.0, 60 months,9.91%,67.85,B,B1,,,30000.0,Not Verified,11-Nov,Charged Off,home_improvement,066xx,CT,12.44,0,7,0,2186,61.20%,15,12-May,0
17000,17000,17000.0, 36 months,16.77%,604.16,D,D2,SavaSeniorCare,< 1 year,90000.0,Source Verified,11-Nov,Fully Paid,credit_card,770xx,TX,15.41,1,12,0,15341,81.60%,39,13-Apr,0
5500,5500,5500.0, 36 months,15.96%,193.26,C,C5,Pathway Homes Inc,< 1 year,32000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,208xx,MD,21.49,1,10,0,9424,88.90%,14,14-Dec,0
10000,10000,10000.0, 36 months,13.49%,339.31,C,C1,Florida National College,1 year,42000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,330xx,FL,8.06,2,11,0,9010,47.20%,32,13-Feb,0
11600,11600,11325.0, 60 months,14.27%,271.54,C,C2,Henry Schein,8 years,35000.0,Verified,11-Dec,Current,debt_consolidation,322xx,FL,23.21,0,10,0,5041,82.60%,14,16-May,0
16000,16000,15975.0, 60 months,14.27%,374.54,C,C2,Konica Minolta Business Solutions,10+ years,62000.0,Verified,11-Dec,Charged Off,debt_consolidation,770xx,TX,29.36,4,19,0,1675,2.20%,49,15-Sep,0
35000,35000,34937.98452, 60 months,22.06%,967.86,F,F4,"EOIR Technologies, Inc.",10+ years,95300.0,Verified,11-Dec,Current,credit_card,225xx,VA,14.71,0,10,0,27800,92.70%,38,16-May,0
11100,11100,11100.0, 60 months,15.96%,269.7,C,C5,BankAtlantic,6 years,26000.0,Not Verified,11-Dec,Charged Off,credit_card,330xx,FL,20.49,1,14,0,14704,77.40%,21,15-May,0
13000,13000,13000.0, 36 months,11.71%,429.99,B,B3,OHL,5 years,38400.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,925xx,CA,16.78,0,13,0,11205,40%,18,14-Dec,0
12250,12250,12250.0, 36 months,14.27%,420.29,C,C2,"State of Colorado, Dept of Local Affairs",10+ years,45000.0,Verified,11-Nov,Fully Paid,credit_card,800xx,CO,22.8,0,17,0,14161,84.80%,26,14-Dec,0
29100,29100,28800.0, 60 months,20.30%,775.84,E,E5,SYSCO FOODS SAN FRANCISCO,10+ years,72000.0,Verified,11-Dec,Charged Off,debt_consolidation,945xx,CA,20.23,0,16,0,21842,88.80%,32,14-Dec,0
21600,21600,21550.0, 60 months,17.58%,543.58,D,D4,united parcial service,10+ years,82000.0,Verified,11-Dec,Charged Off,debt_consolidation,926xx,CA,9.75,0,9,0,11891,71.70%,26,14-Jun,0
10000,10000,10000.0, 36 months,15.96%,351.38,C,C5,Odwalla,7 years,61000.0,Not Verified,11-Nov,Fully Paid,credit_card,330xx,FL,5.57,1,7,0,11844,75.40%,14,14-Dec,0
29100,29100,29075.0, 60 months,18.64%,749.12,E,E1,Inside Source,5 years,58000.0,Verified,11-Dec,Fully Paid,debt_consolidation,941xx,CA,22.18,1,7,0,24994,89.70%,14,15-Mar,0
2000,2000,2000.0, 36 months,14.27%,68.62,C,C2,Premier Prizm Solutions,3 years,65000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,078xx,NJ,8.58,3,4,0,4312,77%,13,12-Aug,0
9500,9500,9500.0, 36 months,8.90%,301.66,A,A5,Z-Ultimate Studios of Self Defense,2 years,20000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,908xx,CA,14.34,0,9,0,7554,78.70%,11,14-Dec,0
21000,21000,20975.0, 36 months,11.71%,694.6,B,B3,Advance Auto Parts,< 1 year,95000.0,Verified,11-Nov,Charged Off,credit_card,604xx,IL,9.84,0,13,0,19919,76%,28,13-Oct,0
11300,11300,11300.0, 36 months,13.49%,383.42,C,C1,yankee candle company,9 years,35000.0,Not Verified,11-Nov,Fully Paid,credit_card,010xx,MA,21.05,1,4,0,18255,89%,20,14-Dec,0
12000,12000,12000.0, 36 months,12.69%,402.54,B,B5,Limited Brands,1 year,42500.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,432xx,OH,19.37,1,10,0,13874,92.50%,25,14-Apr,0
15800,15800,15775.0, 60 months,19.03%,410.13,E,E2,"Genco Masonry, Inc.",10+ years,75000.0,Verified,11-Dec,Fully Paid,debt_consolidation,220xx,VA,20.1,3,15,0,22045,83.20%,32,12-Jan,0
18000,18000,18000.0, 36 months,10.65%,586.32,B,B2,MJJ Brilliant,4 years,68000.0,Verified,11-Nov,Fully Paid,credit_card,111xx,NY,10.66,0,11,0,16906,68.20%,20,14-Dec,0
6400,6400,6400.0, 36 months,8.90%,203.23,A,A5,People's United Bank,4 years,37000.0,Source Verified,11-Nov,Fully Paid,credit_card,054xx,VT,11.84,1,6,0,6277,75.60%,25,14-Jun,0
6000,6000,6000.0, 36 months,7.51%,186.67,A,A3,"Med-Legal, Inc.",8 years,30000.0,Source Verified,11-Nov,Fully Paid,credit_card,900xx,CA,17.56,2,5,0,6859,73%,22,14-Dec,0
6000,6000,6000.0, 36 months,8.90%,190.52,A,A5,Scottsdale Healthcare Medical Center,2 years,55000.0,Source Verified,11-Nov,Fully Paid,debt_consolidation,852xx,AZ,14.71,1,11,0,7792,59.90%,27,14-Dec,0
5000,5000,5000.0, 36 months,11.71%,165.38,B,B3,sunrise assisted living,4 years,21600.0,Source Verified,11-Nov,Fully Paid,other,940xx,CA,9.56,0,6,0,5874,74.40%,8,14-Dec,0
26400,26400,26375.0, 60 months,19.91%,698.12,E,E4,Saint-Gobain,6 years,103000.0,Verified,11-Dec,Fully Paid,debt_consolidation,194xx,PA,13.41,0,8,0,39789,52.20%,33,13-Oct,0
11300,11300,11300.0, 36 months,14.65%,389.79,C,C3,MacAulay-Brown (Hill Air Force Base),1 year,70000.0,Not Verified,11-Dec,Fully Paid,debt_consolidation,844xx,UT,5.85,1,4,0,11214,89.70%,11,13-May,0
14000,14000,14000.0, 36 months,14.27%,480.33,C,C2,Ascension Capital Group,5 years,86000.0,Not Verified,11-Nov,Fully Paid,debt_consolidation,760xx,TX,8.86,0,11,0,17395,62.80%,22,14-Apr,0
15000,15000,15000.0, 36 months,16.29%,529.51,D,D1,Delano Union Elementary,5 years,50000.0,Source Verified,11-Nov,Fully Paid,credit_card,933xx,CA,22.44,1,5,0,13483,93%,8,13-Mar,0
